AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO;EnteredBy
16038;Brussels Griffon;;M/N;24648  BC;2008-03-18;20007;Rufus;200;;Tan;;20 lbs;;HOLDING STRAY;Redeemed;;Lori Fitzgerald
16042;English Spaniel;;M;23537  ks19;2008-03-21;20052;;200;;White & Brown;;;;HOLDING STRAY;Redeemed;;Karen Sinclair
16046;Old English Sheepdog;;F/S;08/166868;2008-03-23;20070;Daisy;200;;Grey & White;;75lbs;;POLICE-EMERGENCY;Redeemed;;Jez Figol
16048;Pomeranian X Papillion;;M;08-172279;2008-03-23;20004;OSO;200;;Dark Blonde;;5 lbs;;OTHER;Redeemed;20;Deb Thomas
16049;Jindo;;F/S;08-172141;2008-03-23;20081;Phoebe;200;;Tan;;;;HOLDING STRAY;Redeemed;18;Sam Hurley
16054;German Shepherd   X;;F;;2008-03-26;40031;Shadow;400;;Black & Tan;;60 lbs;;HOLDING STRAY;Ride Home Free;;Brad Martin
16055;Yellow Lab;;M/N;;2008-03-26;40000;Buddy;400;;Yellow;;100;;COMPLAINT;Ride Home Free;;Karen Sinclair
16066;German Shepherd;2008-02-07;M/N;;2008-01-20;20066;Bobo;200;;Black & Tan;;60lbs;;HOLDING STRAY;Sold;5;Bill Stevenson
16071;Pit Bull;2008-03-08;F/S;08173463;2008-02-26;20062;Chanel;200;;Brindle & White;;40;;OTHER;Sold;3;Bob Cristofoli
16072;Shepherd X Rottie;2008-03-10;M/N;08-177344DA;2008-03-03;20005;Milli (now Buddy);200;;Black & Tan;;70 lbs;;HOLDING STRAY;Sold;;Tammy Unrau
16075;Lab X Ret X Newf;2008-03-18;F;08-173466dk;2008-03-14;20001;Lavender;200;;Black & White;;15;;OTHER;Sold;;
16077;Weimaraner;2008-03-02;M/N;24903-SKJ;2008-03-20;20024;Woody;200;;Silver;;52 lbs;;BROUGHT-IN;Sold;20;Deb Thomas
16079;Shepherd X;;M;n/c;2008-03-28;20085;Morfye;200;;Brown & Black;;60;;POLICE-EMERGENCY;Redeemed;;Sam Hurley
16081;Pointer X Pit Bull;2008-04-13;F/S;08-177966DA-TU;2008-03-30;20074;Siren (now Stella);200;;Tan Brindle;;55 lbs;;HOLDING STRAY;Sold;11;Rachel Blyth
16082;Maltese X;2008-03-30;M;;2008-03-30;20004;Popcorn;200;;White;;10 lbs;;BROUGHT-IN;Sold;;Amy2 Haines
16083;German Sheperd;;M;08 - 172877;2008-04-01;20010;Sergent;200;;Black & Tan;;50lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16087;Maltipoo;;F/S;24970 Jn12;2008-04-02;20007;Lola;200;;White;;7 lbs;;POLICE-EMERGENCY;Redeemed;;Guy Palanuik
16088;Rottie X Retriever;2008-03-10;F/S;08-177518DA;2008-03-04;20082;Blossom (now calli);200;;Black & Tan;;60;;HOLDING STRAY;Sold;;Katie Ernst
16089;Malamute;;M;08-173126;2008-04-02;20077;Gus;200;;Grey & White;;95lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16091;Min Pin;;M/N;;2008-04-03;10083;Ricky (aka Mouse);100;;Red;;15 lbs;;BROUGHT-IN;Behavior;22;Lori Fitzgerald
16093;Border Collie X;;F/S;25167 DT;2008-04-03;20058;Becky;200;;Tri Colour;;40 lbs;;OTHER;Sold;;Susy Jakoncic
16095;Lab;;F/S;;2008-04-04;20045;Rory;200;;Choc Brown;;;;HOLDING STRAY;Redeemed;;Sam Hurley
16100;Corgie   X;;M/N;08 173598;2008-04-06;20077;Xango;200;;Black;;15 lbs;;HOLDING STRAY;Redeemed;17;Brad Martin
16101;German Shepherd;2008-04-10;F;08 177675DA-mw;2008-04-06;20087;Luna;200;;Sable;;22  lbs;;HOLDING STRAY;Sold;17;Brad Martin
16103;German Shepherd X;;M;n/c;2008-04-06;20076;Duke;200;;Black & Tan;;50 lbs;;OTHER;Redeemed;;Jeanette Nelson
16106;Shep X Lab;2008-04-16;M/N;08-177333DA;2008-04-07;20085;Echo;200;;Black & Tan;;55;;BROUGHT-IN;Sold;;
16108;Lhasa Apso;;M;08 - 173700;2008-04-08;20000;Milo;200;;Cream;;15 lbs;;BROUGHT-IN;Redeemed;;Susy Jakoncic
16112;Wire-haired JRT;2008-12-10;M/N;N/C;2008-04-09;40079;Fuzzy;400;;Tri-Coloured;;25 lbs;;HOLDING STRAY;Ride Home Free;;Deb Thomas
16114;Husky X;;M/N;08 - 174015;2008-04-10;20073;Kilo;200;;Black & Tan & White;;50lbs;;COMPLAINT;Redeemed;5;Bill Stevenson
16115;Retriever;;M/N;25165 BC;2008-04-10;20079;Golden;200;;Gold;;50lbs;;COMPLAINT;Redeemed;5;Bill Stevenson
16116;Lab;;F/S;25348 - mw;2008-04-11;20088;Pupster;200;;Black;;;;HOLDING STRAY;Redeemed;;Bob Cristofoli
16117;Pitbull;;M;25158 DT;2008-04-11;20047;Blue;200;;Brown & White;;;;POLICE-DAY;Redeemed;;Sam Hurley
16118;Pitbull;;M/N;25158 DT;2008-04-11;20035;Frijo;200;;Dark Brown;;;;POLICE-DAY;Redeemed;;Sam Hurley
16123;Lab X;;F/S;"n/c - skj;";2008-04-14;40077;Latte;400;;Chocolate Brown;;67 lbs;;HOLDING STRAY;Ride Home Free;15;Sam Hurley
16128;Yorkie Terrier X;;M;08-177545DI;2008-04-17;20013;Teddy;200;;Black & Tan;;20 lbs;;BROUGHT-IN;Redeemed;;Susy Jakoncic
16131;Brussels Griffon;;M/N;23540 ks19;2008-04-17;20010;Rufus;200;;Brown;;15;;OTHER;Redeemed;20;Deb Thomas
16132;Rottweiler;;F/S;N/C;2008-04-18;40058;Gucci;400;;Black & Tan;;50;;COMPLAINT;Ride Home Free;3;Bob Cristofoli
16134;Pitbull X;;M;08177703;2008-04-19;40064;Raja;400;;Black & White Chest;;;;HOLDING STRAY;Ride Home Free;;Sam Hurley
16139;German Shepherd X;;F/S;23541  ks19;2008-04-22;20078;Diamond;200;;Black & Tan;;50 lbs;;COMPLAINT;Redeemed;12;Jeanette Nelson
16140;Shep X;;F/S;24906 DT;2008-04-23;20082;Rosie;200;;Tan;;65 Lbs;;POLICE-DAY;Redeemed;3;Bob Cristofoli
16141;Newfie X;;M/N;24906 DT;2008-04-23;20058;Shadow;200;;Tan & Black;;100;;POLICE-DAY;Redeemed;3;Bob Cristofoli
16142;Doberman;;M;DT #20;2008-04-23;40083;Parker;400;;Black& Tan;;65lbs;;POLICE-DAY;Ride Home Free;21;Guy Palanuik
16143;Chihuahua;;F;DT #20;2008-04-23;40010;Bella;400;;Black & Tan;;10 lbs;;POLICE-DAY;Ride Home Free;21;Guy Palanuik
16146;Mastiff X Shepherd;;F/S;25173-TU;2008-04-23;20085;Chabela;200;;Tan & Black;;120;;COMPLAINT;Redeemed;17;Bob Cristofoli
16148;Black Lab;;F/S;Jn12;2008-04-23;20058;Pupster;200;;Black;;;;HOLDING STRAY;Redeemed;;Karen Sinclair
16154;Sheba Inu;;M;08-178576DI-TU;2008-04-28;20082;Posh;200;;Red & Tan;;20;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16157;Shepherd  X;;M/N;24910;2008-04-28;20058;;200;;White;;55 lbs;;BROUGHT-IN;Redeemed;23;Brad Martin
16160;Presa Canario;;M;25178 DT;2008-04-30;20088;Hammer;200;;Brindle;;60 lbs;;POLICE-DAY;Redeemed;22;Lori Fitzgerald
16161;Bull Terrier;;F;24914-TU;2008-04-30;20085;Ally;200;;White;;40;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16163;Shih Tzu;;M;;2008-04-30;40000;Stanley;400;;Tan & White;;20 lbs;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16164;Rooster;;M;;2008-04-04;20000;Rudy;200;;Red;;10 lbs;;SPCA;Sold;20;Deb Thomas
16165;Lab X Border Collie;;M/N;;2008-04-10;20047;Gedhi;200;;Black & White;;55;;SPCA;Redeemed;3;Bob Cristofoli
16169;Pug;;F/S;24916 DT;2008-04-30;20000;Peggy;200;;Tan;;10 lbs;;BROUGHT-IN;Redeemed;20;Deb Thomas
16178;Maltese;2008-04-26;F/S;08/179110 rf;2008-04-25;20050;Tia (mom of Maisy);200;;White;;5;;BROUGHT-IN;Sold;;Bob Cristofoli
16179;Shepherd;2008-04-26;F/S;;2008-04-25;20064;Cleo;200;;Black & Tan;;60;;BROUGHT-IN;Sold;;Katie Ernst
16181;Lab X;2008-04-24;F/S;08-184160;2008-04-25;20067;Lacey  (was Buttercup);200;;Black;;40;;BROUGHT-IN;Sold;;Katie Ernst
16182;Mastiff;2008-05-02;M/N;25180;2008-04-25;20047;Golly (now louie);200;;Brindle;;100 +;;BROUGHT-IN;Sold;20;Deb Thomas
16187;Pit X;2008-05-10;M/N;08 - 183767;2008-05-02;20059;Joey;200;;Brown & Black;;40;;COMPLAINT;Sold;3;Bob Cristofoli
16190;Shih Tzu;2008-05-10;F/S;08 - 183771;2008-05-03;20050;Ariel;200;;Brown & White;;17.8 lbs;;BROUGHT-IN;Sold;4;Rachel Blyth
16191;German Shepherd;;F;24921 mw;2008-05-04;20088;Jada;200;;Tan Black;;;;HOLDING STRAY;Redeemed;;Steve Anderson
16194;Sheltie;;M/N;25026 rf;2008-05-05;20083;Simba;200;;Dark Sable & White;;40 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16199;German Shepherd X;;M/N;08/179445 rf;2008-05-06;20088;Topaz;200;;Tan;;80 lbs;;COMPLAINT;Redeemed;12;Jeanette Nelson
16209;Australian Shepherd;;M/N;24926;2008-05-08;20058;Garza;200;;Merle;;40 lbs;;HOLDING STRAY;Redeemed;14;Lori Fitzgerald
16211;Chihuahua X;;M/N;24932 DT;2008-05-08;20000;Cocoa;200;;Brown;;15 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16212;Lab;;M/N;;2008-05-08;40000;Spencer;400;;Yellow;;75;;COMPLAINT;Ride Home Free;3;Bob Cristofoli
16215;Terrier X;;M/N;N/C;2008-05-08;40001;Lucy;400;;White & Tan;;10 lbs;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16216;Rotti X;;F/S;RHF;2008-05-09;40066;Koda;400;;Black & Tan;;;;HOLDING STRAY;Ride Home Free;;Brad1 Martin
16219;GSD;2008-12-18;F;24727;2008-05-09;20067;Jeda;200;;Black & Tan;;65 lbs;;BROUGHT-IN;Redeemed;20;Deb Thomas
16225;Pitbull;2008-12-18;M/N;08 - 183261;2008-05-12;20067;Bishop;200;;Brown & White;;65;;BROUGHT-IN;Redeemed;;Sam Hurley
16229;Siberian Husky;;F;TU;2008-05-13;40083;Lucky;400;;Grey & White;;50 lbs;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16231;Lab X Rotweiller;;F/S;08 - 183166;2008-05-13;20029;Shiva;200;;Black & Tan;;70 lbs;;HOLDING STRAY;Redeemed;12;Jeanette Nelson
16232;Shih Tzu;;F;08 - 176813;2008-05-14;20032;BeBe;200;;Black & White;;10 lbs;;COMPLAINT;Redeemed;22;Lori Fitzgerald
16233;Border Collie;;F/S;24937 mw;2008-05-14;20000;Sunny;200;;Tri;;20 lbs;;HOLDING STRAY;Redeemed;12;Jeanette Nelson
16239;Dachshund;;F;N/C;2008-05-15;40047;Mimi;400;;Black & Tan;;;;BROUGHT-IN;Ride Home Free;20;Deb Thomas
16243;Pit Bull X American Bulldog;;M;08 183603 mw;2008-05-17;20056;Anton;200;;White & Tan Patches;;90 lbs;;POLICE-EMERGENCY;Redeemed;20;Deb Thomas
16244;Lab Retriever X;;X;;2008-05-17;10000;Buddy;100;;Tan;;;;;Transferred;2;Ching Koo
16245;Husky X;;F;;2008-05-17;40072;Gamin;200;;White;;70 lbs;;BROUGHT-IN;Ride Home Free;20;Deb Thomas
16247;Terrier X;;M/N;mw;2008-05-17;40045;Toto;200;;Black with Brown;;;;;Ride Home Free;;Mariana Ardeleanu
16251;German Shepherd;;F/S;no charge-mw;2008-05-19;40000;Keisha;400;;Black & Tan;;94lbs;;COMPLAINT;Redeemed;;Jez Figol
16261;Catahoula Leopard dog;;F;08 - 184411;2008-05-26;20072;Rusty;200;;Black & Grey & White Patch;;45lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16265;Husky X;2008-11-25;M/N;25195 Jn12;2008-05-28;20064;Carmello;200;;Tan;;70 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16268;Pug;;M/N;08-184844DI-TU;2008-05-29;20059;Pugot;200;;Black;;8lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16271;German Shepherd X;;M/N;n/c;2008-05-31;40064;Baxter;400;;Brown & Black;;;;HOLDING STRAY;Ride Home Free;;Mariana Ardeleanu
16274;Pitbull;;F;;2008-05-05;20029;;200;;Brindle & White;;15lbs;;COMPLAINT;Sold;21;Guy Palanuik
16277;Pointer X Pitbull;2008-04-13;F/S;1116498 DT;2008-03-30;20079;Siren;200;;Tan Brindle;;;;HOLDING STRAY;Sold;11;Zuzana McKane
16280;Akita  X Lab;2008-03-08;F/S;;2008-02-26;10041;Mandy;100;;Black & Grey;;50 lbs;;HOLDING STRAY;Behavior;12;Jeanette Nelson
16281;Shepherd X Rottie;2008-03-10;M/N;08 - 186889;2008-03-03;20026;Vanilli;200;;Black & Tan;;70 lbs;;;Sold;;Tammy Unrau
16282;Rottie X Shep;2008-05-02;M/N;24945 - LF22;2008-04-06;20031;Dudley;200;;Black & Tan;;2lbs;;BROUGHT-IN;Sold;;Amy2 Haines
16285;Lab X Husky;;M/N;;2008-05-01;10080;Trevor (new name);100;;Gold & White;;45lbs;;HOLDING STRAY;Behavior;;Mariana Ardeleanu
16293;American Staffordshire;2008-06-06;M/N;08 - 186658 SJ;2008-05-24;20050;Deacon (Now Rowdy);200;;Tan & White;;80 lbs;;HOLDING STRAY;Sold;;Deb Thomas
16294;Rottweiler;2008-04-05;M/N;08-186277 mw;2008-03-27;20081;Joe;200;;Black & Tan;;90 lbs;;;Sold;22;
16297;Blue Healer X;;F/S;n/c;2008-06-01;40073;Duchess;400;;Black & White;;;;BROUGHT-IN;Ride Home Free;;Rachel Blyth
16300;Dachshund X;;F/S;24939 - skj;2008-06-01;20078;Minnie;200;;Brown with Blavk;;8lbs;;HOLDING STRAY;Redeemed;;Bill Stevenson
16301;Sheltie;;M/N;08 185420 MW;2008-06-02;20023;Simba;200;;Dark Sable & White;;30 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16304;Pigeon;;X;;2008-06-03;10085;;100;;Beige & Brown;;1 lbs;;HOLDING STRAY;Transferred;3;Bob Cristofoli
16305;Boston Terrier X;;M/N;24941 mw;2008-06-04;20035;Tux;200;;Black Brindle;;15;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16307;Rabbit;;F;n/c;2008-06-04;20000;;200;;Tan & White;;3;;HOLDING STRAY;Sold;3;Bob Cristofoli
16308;Rabbit;;X;n/c;2008-06-04;20000;;200;;Tan & White;;2;;HOLDING STRAY;Sold;3;Bob Cristofoli
16309;Shepherd X;;F/S;25182 Jn12;2008-06-04;20078;Yogi;200;;Tan & Black;;60 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16310;Shih Tzu X;2008-09-06;F/S;08 - 187084;2008-06-04;20067;Bobbi-Jo;200;;White & Tan;;15 lbs;;HOLDING STRAY;Sold;17;Dalia Tauber
16313;Lab X;2008-06-13;F/S;08 - 186891;2008-06-06;20074;Queenie (now jez);200;;Black with a White Chest;;25 lbs;;BROUGHT-IN;Sold;;Brad1 Martin
16318;Hamster;;X;;2008-06-08;10000;Hammy;100;;Tan & White;;;;HOLDING STRAY;Transferred;;Sam Hurley
16321;GSD;;F/S;08/186083;2008-06-10;20000;Jetta;200;;Sable;;;;PATROL;Redeemed;14;Rachel Blyth
16322;Lab X;;M/N;08-186269 MW;2008-06-11;20078;Gamby;200;;Brown;;80;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16325;Bouvier;;M/N;24992 Jn12;2008-06-11;20000;Gyuri;200;;Dark Grey;;80 lbs.;;PATROL;Redeemed;;Jeanette Nelson
16327;Doberman;;M/N;;2008-06-13;20072;Rocko;200;;Black & Tan;;70 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16331;Border Collie;;F/S;n/c;2008-06-14;40088;Carly;400;;Black & White;;40 lbs;;HOLDING STRAY;Ride Home Free;;Sam Hurley
16332;Bichon Frise;;M;08-186579;2008-06-14;20080;Fred;200;;White;;9 lbs;;HOLDING STRAY;Redeemed;23;Ching Koo
16338;Pitbull Terrier;2008-12-17;M;08-186737DI mw;2008-06-16;20073;Peanut;200;;Tan;;50lbs;;COMPLAINT;Redeemed;5;Bill Stevenson
16353;American Bulldog;;M/N;08/187272;2008-06-22;20081;Achilles;200;;White;;100 lbs;;HOLDING STRAY;Redeemed;;Mariana Ardeleanu
16355;Pitbull;;F/S;08 - 187417;2008-06-22;20094;Zena;200;;Tan & Black;;80lbs;;;Redeemed;;Mariana Ardeleanu
16357;Boston Terrier X;;M/N;08 - 187411;2008-06-23;20094;Tux;200;;Dark Brindle;;20 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16362;Chicken;;X;n/c;2008-06-21;20000;;200;;White;;;;BROUGHT-IN;Sold;4;Rachel Blyth
16363;Rat Terrier;2008-11-06;F;24948-TU;2008-06-23;20066;Jackie;200;;White & Black;;;;POLICE-DAY;Redeemed;;Karen Sinclair
16364;Pit Bull;;M;08-187504 mw;2008-06-23;20010;Nesta;200;;Tan;;75 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16367;Aussie Shep X;;F/S;08 - 187616;2008-06-24;20056;Friskie;200;;Black & Brown;;15 lbs;;BROUGHT-IN;Redeemed;;Susy Jakoncic
16369;Border Collie X;;M;N/C;2008-06-24;40013;Magic;400;;Black & White;;80 lbs;;HOLDING STRAY;Ride Home Free;3;Bob Cristofoli
16373;Min Pin;;M;Amy;2008-06-27;20066;;200;;Black & Tan;;12;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16375;Rabbit;;F;n/c rf;2008-06-27;10000;Hopz;100;;White with Pink Eyes;;;;BROUGHT-IN;Transferred;14;Amy Haines
16377;Shih Tzu;2008-12-10;M;;2008-06-28;10000;;100;;Grey & White;;15lbs;;BROUGHT-IN;Transferred;;Jez Figol
16378;Rat;;F;;2008-06-28;10000;;100;;Black & White;;;;COMPLAINT;Transferred;;Jez Figol
16379;Rat;;F;;2008-06-28;10000;;100;;Black & White;;;;COMPLAINT;Transferred;;Jez Figol
16382;Lab X Rotti;2008-11-06;F/S;n/c rf;2008-06-29;20077;Max;200;;Black w/ Brindle;;65 lbs;;BROUGHT-IN;Redeemed;4;Rachel Blyth
16383;Golden Retriever;;M/N;08-188142GB;2008-06-29;20045;Apollo;200;;Red;;;;POLICE-EMERGENCY;Redeemed;;Mariana Ardeleanu
16389;Retriever X;;F/S;24728BKM;2008-06-13;20078;Emma;200;;Black & Brown;;60;;BROUGHT-IN;Redeemed;14;
16392;Border Collie X Lab;2008-06-06;F/S;;2008-04-04;20056;Goldie;200;;Blonde & White;;35lbs;;POLICE-DAY;Sold;21;Guy Palanuik
16393;Pekingese X;2008-05-30;F/S;08-188952DA mw;2008-05-21;20001;Thea;200;;Tan;;8lbs;;HOLDING STRAY;Sold;5;Bill Stevenson
16394;Rooster;;M;;2008-06-02;10000;;100;;Red;;2 lbs;;HOLDING STRAY;Transferred;5;Bill Stevenson
16397;Shih Tzu;;M;;2008-06-14;20085;Buddy;200;;Black & White;;12lbs;;;Redeemed;;Mariana Ardeleanu
16399;Shep X Malamute;2008-07-18;F/S;08-190825 DA KO;2008-06-16;20088;Pepper;200;;Black & Tan;;;;COMPLAINT;Sold;;Karen Sinclair
16403;American Eskimo;2008-06-22;M/N;08/188665 rf;2008-06-20;20028;Bambino (now Kody);200;;White;;30;;OTHER;Sold;;Zuzana McKane
16404;Rotty X Hound;2008-06-22;M/N;08/191030 rf;2008-06-20;20072;Guinness;200;;Black with White & Tan;;70;;OTHER;Sold;;Zuzana McKane
16407;Rabbit;;M;;2008-06-24;10000;Bugs;100;;White with Dark Eyes;;7 lbs;;BROUGHT-IN;Transferred;4;Rachel Blyth
16411;Rotty X Doby;2008-06-09;M/N;08/188644 rf;2008-06-20;20067;Buzz Lightyear;200;;Black with Brindle;;20;;OTHER;Sold;;
16412;Cockatiel;;M;;2008-06-26;10000;;100;;White with Yellow Crest;;;;COMPLAINT;Transferred;;Jez Figol
16413;Pit Bull;2008-07-04;M/N;08/188843 rf;2008-06-29;20005;Bailey (aka Bear);200;;Tan Brindle;;50 lbs;;POLICE-EMERGENCY;Redeemed;12;Rachel Blyth
16415;Border Collie;;M;;2008-06-29;20097;Digger;200;;Black & White;;;;COMPLAINT;Redeemed;;Mariana Ardeleanu
16416;Pit Bull;;F/S;08/088289 rf;2008-06-30;20077;Shea;200;;Black & White;;50 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16419;Shepherd X;;F/S;08-188347DI mw;2008-07-02;20077;Xica;200;;Tan;;60 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16420;Peacock;;F;;2008-07-02;10000;;100;;Multi  Coloured;;15lbs;;COMPLAINT;Transferred;21;Guy Palanuik
16422;Labrador X;;F/S;22706 Jn12;2008-07-03;20050;Honey;200;;Tan & White;;65lbs;;BROUGHT-IN;Redeemed;;Tammy Unrau
16423;Chow X;;F/S;;2008-07-03;20073;Grizy;200;;Black;;45 lbs.;;HOLDING STRAY;Redeemed;14;Amy2 Haines
16424;Lab X Greyhound;2008-07-11;F/S;08/190239;2008-07-03;20026;Lily;200;;Yellow;;60;;OTHER;Sold;;Zuzana McKane
16425;Dane X Mastiff;2008-06-20;M/N;08-1068128DA-TU;2008-07-03;20064;Petey;200;;Red;;80;;OTHER;Sold;;Zuzana McKane
16429;Keeshond;2008-07-04;F;08188529DL KT;2008-07-03;20007;Keesha;200;;Grey & Black;;40 lbs;;;Redeemed;12;Jeanette Nelson
16430;Sheltie X;;F;;2008-07-03;40050;;400;;Tan & White;;40lbs;;BROUGHT-IN;Ride Home Free;12;Jeanette Nelson
16432;Lab mix;;F/S;;2008-07-04;40000;Dax;400;;Tan & White;;40;;BROUGHT-IN;Ride Home Free;3;Bob Cristofoli
16434;Labrador;2008-07-04;F/S;08188594DL - KT;2008-07-03;20078;;200;;Black;;60 lbs;;HOLDING STRAY;Redeemed;;Tammy Unrau
16435;Small Mutt;;F/S;08-188645 DI;2008-07-04;20071;Silky;200;;Black;;20;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16436;Lab;2008-12-10;F/S;n/c rf;2008-07-05;40038;Scratchy;400;;Yellow;;75lbs;;HOLDING STRAY;Ride Home Free;;Mariana Ardeleanu
16438;Malamute X German Shepherd;;M;;2008-07-06;20004;Taco;200;;Tan & White;;50 lbs;;HOLDING STRAY;Redeemed;;Jeanette Nelson
16439;Sheltie;2008-07-11;F/S;08-190241DA mw;2008-07-07;20041;Strawberry;200;;Sable & White;;40 lbs;;HOLDING STRAY;Sold;12;Jeanette Nelson
16446;Pit Bull;;M/N;08-189139DI mw;2008-07-09;20013;Buddy;200;;Brindle with White;;45 lbs.;;COMPLAINT;Redeemed;14;Amy Haines
16449;Shih Tzu  X;;F/S;08-189286&08-189287;2008-07-09;20013;Oreo;200;;Black & White;;20lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16451;Collie Spitz mix;;F;08-189288;2008-07-10;20048;Chewy;200;;Red;;30;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16454;Fox Terrier;;F;08-189289;2008-07-10;20021;Stimpy;200;;Black & White;;25;;HOLDING STRAY;Redeemed;;Katie Ernst
16455;Chicken;;F;;2008-07-10;20000;EXTREMELY Lucky;200;;White;;2 lbs;;HOLDING STRAY;Sold;22;Lori Fitzgerald
16456;Schnauzer;2008-07-12;F/S;;2008-07-11;20073;Sniffer;200;;Grey & White;;20;;BROUGHT-IN;Sold;;Katie Ernst
16457;Lab X Collie X Shep;2008-07-03;F/S;08/191018rf;2008-07-11;20079;Nina;200;;Blonde;;25;;BROUGHT-IN;Sold;;Katie Ernst
16467;Border Collie X;2008-12-10;F;;2008-07-12;10013;Boots;100;;Black & White;;65 lbs;;COMPLAINT;Owner Request - Signed Over;18;Steve Anderson
16475;Pit Bull X;;F/S;;2008-07-14;40080;Casey;400;;Brown;;;;HOLDING STRAY;Ride Home Free;;Mariana Ardeleanu
16480;Labrador X;;M/N;TU;2008-07-14;40005;Shadow;400;;Black with White;;50lbs;;POLICE-DAY;Ride Home Free;5;Bill Stevenson
16489;Pit Bull;;F;08-190197 DI;2008-07-18;20047;Koko;200;;Brindle;;40 lbs;;HOLDING STRAY;Redeemed;23;Brad1 Martin
16500;Chinchilla;;;TU;2008-07-21;40000;;400;;Grey;;12onces;;POLICE-NIGHT;Ride Home Free;5;Bill Stevenson
16502;Sharpei;;M;28908 mw;2008-07-21;20053;Chatto;200;;Tan & Black;;;;HOLDING STRAY;Redeemed;;Arlene Kumar
16505;Cocker Span;;M;08/190544 rf;2008-07-22;20023;Tanner;200;;Black & Tan;;15 lbs;;OTHER;Redeemed;5;Bill Stevenson
16507;St. Bernard;2008-12-11;F/S;08190862DI;2008-07-24;20073;Emma;200;;Tri Colour;;120 lbs;;HOLDING STRAY;Redeemed;14;Amy Haines
16511;Boxer X;2008-11-06;F;08-191512DI-TU;2008-07-26;20023;Shey;200;;White;;40 lbs;;HOLDING STRAY;Redeemed;;Sam Hurley
16512;Pitbull;;M;08/191023 rf;2008-07-26;20088;Cane;200;;Red;;60 lbs;;HOLDING STRAY;Redeemed;;Sam Hurley
16513;Papillon;;M/N;n/c rf;2008-07-26;40056;Gizmo;400;;Red & White;;8 lbs;;BROUGHT-IN;Ride Home Free;4;Rachel Blyth
16517;Shih Tzu X;;F;08/191116 rf;2008-07-28;20066;Mika;200;;Tan & White;;15 lbs;;BROUGHT-IN;Redeemed;4;Rachel Blyth
16518;Wheaton Terrier;;F;08-1914047DI mw;2008-07-29;20010;Molly;200;;Wheaton;;40 lbs;;BROUGHT-IN;Redeemed;12;Jeanette Nelson
16529;Labrador;2008-07-26;M/N;;2008-07-22;20016;Hunter;200;;Black;;80 lbs;;BROUGHT-IN;Sold;4;Rachel Blyth
16531;Spitz X;2008-06-05;M/N;191758DA MW;2008-07-26;20074;Drake;200;;White & Tan;;45;;BROUGHT-IN;Sold;;Katie Ernst
16535;Labrador;;M/N;n/c rf;2008-07-29;40047;Charcoal (Coal at VAS);400;;Black;;65lbs;;POLICE-DAY;Ride Home Free;5;Bill Stevenson
16536;Pit Bull;;M;08-192040DI AK;2008-07-31;20032;Sage;200;;Blue & White;;45 lbs;;;Redeemed;11;Jeanette Nelson
16541;Border Collie;;F/S;DI :08-191682-ak;2008-08-03;20023;Mandy;200;;Grey & White- Blue Eyes;;50 lbs;;BROUGHT-IN;Redeemed;;Rachel Blyth
16545;Tibetian Terrier;;M;FRH;2008-08-05;40023;Bingo;400;;Black & White;;28 lbs.;;HOLDING STRAY;Ride Home Free;14;Amy Haines
16546;Collie X;;F;08-191801DI mw;2008-08-05;20047;Beauty;200;;Tri Colour;;50 lbs;;BROUGHT-IN;Redeemed;12;Jeanette Nelson
16547;Malamute;;F;;2008-08-05;40085;Velkro;400;;Black & White & Tan Coat;;110 lbs;;HOLDING STRAY;Ride Home Free;23;Brad1 Martin
16548;Pom X;;M;08-191810 DL KO;2008-08-05;20052;Amaru;200;;Gold;;6 lbs;;HOLDING STRAY;Redeemed;23;Brad1 Martin
